Final.depth_m,Grayscale
131.3378551202 ,103.0933
131.3380859602 ,127.56
131.3383168002 ,159.7733
131.3385476402 ,174.84
131.3387784802 ,161.1333
131.3390093202 ,130.8267
131.3392401602 ,117.9467
131.3394710002 ,121.5467
131.3397018402 ,121
131.3399326802 ,118.48
131.3401635202 ,125.4667
131.3403943602 ,133.7333
131.3406252002 ,131.92
131.3408560402 ,124.9867
131.3410868802 ,126.7067
131.3413177202 ,135.6267
131.3415485602 ,134.6
131.3417794002 ,136.36
131.3420102402 ,142.0533
131.3422410802 ,147.16
131.3424719202 ,146.3333
131.3427027602 ,149.4933
131.3429336002 ,166.3067
131.3431644402 ,156.36
131.3433952802 ,113.2533
131.3436261202 ,65.6667
131.3438569602 ,53.6267
131.3440878002 ,71.56
131.3443186402 ,73.8
131.3445494802 ,75.7867
131.3447803202 ,81.6267
131.3450111602 ,64.7733
131.3452420002 ,59.8667
131.3454728402 ,91.7067
131.3457036802 ,117.3333
131.3459345202 ,99.56
131.3461653602 ,81.0933
131.3463962002 ,68
131.3466270402 ,66.1067
131.3468578802 ,62.96
131.3470887202 ,61.2267
131.3473195602 ,73.6667
131.3475504002 ,108.7867
131.3477812402 ,132.2933
131.3480120802 ,115.8533
131.3482429202 ,77.5733
131.3484737602 ,58.6
131.3487046002 ,67.7467
131.3489354402 ,92.6133
131.3491662802 ,106.36
131.3493971202 ,108.5067
131.3496279602 ,105.1733
131.3498588002 ,119.1333
131.3500896402 ,144.2267
131.3503204802 ,158.7867
131.3505513202 ,145.44
131.3507821602 ,128.64
131.3510130002 ,127.2933
131.3512438402 ,108.2
131.3514746802 ,99.72
131.3517055202 ,80.9333
131.3519363602 ,63.04
131.3521672002 ,67.3333
131.3523980402 ,81.68
131.3526288802 ,92.1467
131.3528597202 ,117.52
131.3530905602 ,154.32
131.3533214002 ,165.8667
131.3535522402 ,140.5867
131.3537830802 ,160.44
131.3540139202 ,125.7867
131.3542447602 ,59.92
131.3544756002 ,58.2667
131.3547064402 ,65.8
131.3549372802 ,75.5467
131.3551681202 ,83.7867
131.3553989602 ,71.68
131.3556298002 ,66.2133
131.3558606402 ,125.0267
131.3560914802 ,196.6267
131.3563223202 ,203.3467
131.3565531602 ,184.08
131.3567840002 ,183.7067
131.3570148402 ,202.04
131.3572456802 ,175.08
131.3574765202 ,84.0533
131.3577073602 ,57.5733
131.3579382002 ,72.1733
131.3581690402 ,69.3867
131.3583998802 ,49.88
131.3586307202 ,60.3867
131.3588615602 ,125.76
131.3590924002 ,160.0933
131.3593232402 ,131.9733
131.3595540802 ,136.3733
131.3597849202 ,169.7733
131.3600157602 ,178.2
131.3602466002 ,185.24
131.3604774402 ,185.44
131.3607082802 ,179.9067
131.3609391202 ,185.84
131.3611699602 ,191.2933
131.3614008002 ,190.0667
131.3616316402 ,191.5333
131.3618624802 ,187.6667
131.3620933202 ,183.8933
131.3623241602 ,183.1867
131.3625550002 ,185.7333
131.3627858402 ,202.8
131.3630166802 ,202.5333
131.3632475202 ,160.88
131.3634783602 ,97.88
131.3637092002 ,59.1467
131.3639400402 ,47.6933
131.3641708802 ,59.6667
131.3644017202 ,68.1867
131.3646325602 ,77.92
131.3648634002 ,82.9867
131.3650942402 ,78.5333
131.3653250802 ,78.0933
131.3655559202 ,104.7733
131.3657867602 ,116.0667
131.3660176002 ,78.9333
131.3662484402 ,53.8667
131.3664792802 ,57.9733
131.3667101202 ,61.8
131.3669409602 ,66.4133
131.3671718002 ,79.04
131.3674026402 ,79.32
131.3676334802 ,64.2267
131.3678643202 ,68.32
131.3680951602 ,81.7067
131.3683260002 ,80.2933
131.3685568402 ,65.0933
131.3687876802 ,79.24
131.3690185202 ,131.1467
131.3692493602 ,133.6933
131.3694802002 ,94.3867
131.3697110402 ,91.1467
131.3699418802 ,125.0133
131.3701727202 ,180.2267
131.3704035602 ,198.5733
131.3706344002 ,166.36
131.3708652402 ,158.12
131.3710960802 ,171.8133
131.3713269202 ,159.6133
131.3715577602 ,115.3733
131.3717886002 ,99.9467
131.3720194402 ,132.3867
131.3722502802 ,166.36
131.3724811202 ,147.6933
131.3727119602 ,134.64
131.3729428002 ,166.5333
131.3731736402 ,207.0133
131.3734044802 ,177.3733
131.3736353202 ,92.2267
131.3738661602 ,72.3733
131.3740970002 ,147.56
131.3743278402 ,167.9733
131.3745586802 ,109.0133
131.3747895202 ,112.3867
131.3750203602 ,138.2667
131.3752512002 ,118.0533
131.3754820402 ,70.9467
131.3757128802 ,54.2533
131.3759437202 ,66.8267
131.3761745602 ,74.72
131.3764054002 ,65.3733
131.3766362402 ,50.7867
131.3768670802 ,81.84
131.3770979202 ,144.72
131.3773287602 ,148.1467
131.3775596002 ,125.1733
131.3777904402 ,133.1467
131.3780212802 ,139.36
131.3782521202 ,127.8133
131.3784829602 ,115.04
131.3787138002 ,105.36
131.3789446402 ,99.1733
131.3791754802 ,99.2267
131.3794063202 ,105.68
131.3796371602 ,114.2533
131.3798680002 ,123.08
131.3800988402 ,118.52
131.3803296802 ,90.3733
131.3805605202 ,71.6533
131.3807913602 ,53.2
131.3810222002 ,54.4667
131.3812530402 ,68.44
131.3814838802 ,82.92
131.3817147202 ,77.5067
131.3819455602 ,102.3733
131.3821764002 ,131.2
131.3824072402 ,111.2933
131.3826380802 ,79.5333
131.3828689202 ,107.6
131.3830997602 ,134.9867
131.3833306002 ,137.9867
131.3835614402 ,145.04
131.3837922802 ,160.68
131.3840231202 ,187.7067
131.3842539602 ,184.5733
131.3844848002 ,162.6133
131.3847156402 ,111.36
131.3849464802 ,48.3067
131.3851773202 ,68.1067
131.3854081602 ,153.6133
131.3856390002 ,194.88
131.3858698402 ,166.52
131.3861006802 ,121.88
131.3863315202 ,90.6267
131.3865623602 ,102.64
131.3867932002 ,107.4933
131.3870240402 ,85.1867
131.3872548802 ,53.7333
131.3874857202 ,66.2133
131.3877165602 ,123.6267
131.3879474002 ,172.0667
131.3881782402 ,185.4133
131.3884090802 ,147.6
131.3886399202 ,114.2133
131.3888707602 ,130.4533
131.3891016002 ,158.32
131.3893324402 ,156.6533
131.3895632802 ,141.1067
131.3897941202 ,173.52
131.3900249602 ,183.08
131.3902558002 ,197.5333
131.3904866402 ,219.36
131.3907174802 ,207.8933
131.3909483202 ,168.52
131.3911791602 ,111.5333
131.3914100002 ,68.8533
131.3916408402 ,79.8133
131.3918716802 ,97.5333
131.3921025202 ,136
131.3923333602 ,152.04
131.3925642002 ,113.84
131.3927950402 ,95.6
131.3930258802 ,101.68
131.3932567202 ,114.7067
131.3934875602 ,130.0933
131.3937184002 ,123.5867
131.3939492402 ,121.9067
131.3941800802 ,130.8133
131.3944109202 ,112.92
131.3946417602 ,102.56
131.3948726002 ,116.7067
131.3951034402 ,147.1867
131.3953342802 ,177.52
131.3955651202 ,179.2933
131.3957959602 ,152.6933
131.3960268002 ,123.64
131.3962576402 ,109.36
131.3964884802 ,124.3467
131.3967193202 ,140.6933
131.3969501602 ,159.3467
131.3971810002 ,165.08
131.3974118402 ,170
131.3976426802 ,186.8267
131.3978735202 ,152.3333
131.3981043602 ,122.04
131.3983352002 ,127.3733
131.3985660402 ,143.8667
131.3987968802 ,152.4533
131.3990277202 ,77.4933
131.3992585602 ,76.8267
131.3994894002 ,85.7467
131.3997202402 ,126.9867
131.3999510802 ,168.5867
131.4001819202 ,107.44
131.4004127602 ,103.8533
131.4006436002 ,161.52
131.4008744402 ,190.6267
131.4011052802 ,160.5867
131.4013361202 ,79.36
131.4015669602 ,75.7867
131.4017978002 ,93.44
131.4020286402 ,109.0533
131.4022594802 ,131.3467
131.4024903202 ,111.6667
131.4027211602 ,55.6
131.4029520002 ,90.0533
131.4031828402 ,73.2
131.4034136802 ,58.5333
131.4036445202 ,58.7333
131.4038753602 ,57.6
131.4041062002 ,87.3467
131.4043370402 ,143.5467
131.4045678802 ,185.4667
131.4047987202 ,202.5867
131.4050295602 ,151.48
131.4052604002 ,58.1867
131.4054912402 ,93.7467
131.4057220802 ,97.7067
131.4059529202 ,131.4133
131.4061837602 ,123.9733
131.4064146002 ,95.8133
131.4066454402 ,100.1067
131.4068762802 ,69.36
131.4071071202 ,53.9067
131.4073379602 ,63.3467
131.4075688002 ,88.6
131.4077996402 ,92.8667
131.4080304802 ,53.92
131.4082613202 ,55.2
131.4084921602 ,58.8667
131.4087230002 ,63.5867
131.4089538402 ,60.68
131.4091846802 ,60.68
131.4094155202 ,70.72
131.4096463602 ,121.32
131.4098772002 ,154.0667
131.4101080402 ,195.9733
131.4103388802 ,193.5467
131.4105697202 ,163.3467
131.4108005602 ,185.5867
131.4110314002 ,195.6133
131.4112622402 ,191
131.4114930802 ,196.4267
131.4117239202 ,189.4533
131.4119547602 ,193.3333
131.4121856002 ,161.9067
131.4124164402 ,61.36
131.4126472802 ,110.6667
131.4128781202 ,216.52
131.4131089602 ,204.1067
131.4133398002 ,197.68
131.4135706402 ,195.7867
131.4138014802 ,198.8133
131.4140323202 ,186.3067
131.4142631602 ,125.2933
131.4144940002 ,77.3467
131.4147248402 ,100.4933
131.4149556802 ,83.88
131.4151865202 ,68.4533
131.4154173602 ,93.4133
131.4156482002 ,150.0267
131.4158790402 ,181.9067
131.4161098802 ,188.5067
131.4163407202 ,183.7733
131.4165715602 ,180.88
131.4168024002 ,191.92
131.4170332402 ,199.4933
131.4172640802 ,200.3867
131.4174949202 ,200.48
131.4177257602 ,197.4267
131.4179566002 ,192.2533
131.4181874402 ,196.72
131.4184182802 ,203.52
131.4186491202 ,198.4667
131.4188799602 ,164.64
131.4191108002 ,95.8533
131.4193416402 ,56.1467
131.4195724802 ,70.0533
131.4198033202 ,55.3067
131.4200341602 ,54.6533
131.4202650002 ,86.9467
131.4204958402 ,148.0133
131.4207266802 ,167.3867
131.4209575202 ,164.56
131.4211883602 ,136.6533
131.4214192002 ,103.7467
131.4216500402 ,133.2667
131.4218808802 ,148.6267
131.4221117202 ,140.1333
131.4223425602 ,182.1333
131.4225734002 ,195.52
131.4228042402 ,173.7333
131.4230350802 ,134.2533
131.4232659202 ,124.2533
131.4234967602 ,118.44
131.4237276002 ,148.8
131.4239584402 ,187.68
131.4241892802 ,156.64
131.4244201202 ,112.3733
131.4246509602 ,92.68
131.4248818002 ,90.3733
131.4251126402 ,122.2933
131.4253434802 ,96.9067
131.4255743202 ,67.9733
131.4258051602 ,70.8667
131.4260360002 ,71.96
131.4262668402 ,98.5467
131.4264976802 ,103.08
131.4267285202 ,100.16
131.4269593602 ,119.6667
131.4271902002 ,118.7733
131.4274210402 ,118.7067
131.4276518802 ,137.64
131.4278827202 ,142.3467
131.4281135602 ,141.68
131.4283444002 ,166.3867
131.4285752402 ,190.56
131.4288060802 ,170.5467
131.4290369202 ,147.12
131.4292677602 ,145.04
131.4294986002 ,152.8933
131.4297294402 ,169.3067
131.4299602802 ,155.6267
131.4301911202 ,135.6267
131.4304219602 ,126.8133
131.4306528002 ,147.4533
131.4308836402 ,166.0533
131.4311144802 ,153.6533
131.4313453202 ,125.2667
131.4315761602 ,123.3333
131.4318070002 ,130.76
131.4320378402 ,134.76
131.4322686802 ,128.9467
131.4324995202 ,120.96
131.4327303602 ,126.2533
131.4329612002 ,137.3867
131.4331920402 ,137.0533
131.4334228802 ,142.7467
131.4336537202 ,148.72
131.4338845602 ,144.1467
131.4341154002 ,97.5467
131.4343462402 ,86.6533
131.4345770802 ,162.28
131.4348079202 ,138.16
131.4350387602 ,39.8267
131.4352696002 ,46.8
131.4355004402 ,50.96
131.4357312802 ,50.4
131.4359621202 ,51.96
131.4361929602 ,53.1467
131.4364238002 ,46.44
131.4366546402 ,44.92
131.4368854802 ,47.6667
131.4371163202 ,60.0667
131.4373471602 ,72.9067
131.4375780002 ,73.24
131.4378088402 ,72.8133
131.4380396802 ,74.6133
131.4382705202 ,68.9733
131.4385013602 ,72.8667
131.4387322002 ,85.0933
131.4389630402 ,83.04
131.4391938802 ,74.1733
131.4394247202 ,73.84
131.4396555602 ,71.3067
131.4398864002 ,70.9733
131.4401172402 ,72.4933
131.4403480802 ,85.3867
131.4405789202 ,98.2933
131.4408097602 ,97.5867
131.4410406002 ,99.6667
131.4412714402 ,113.8933
131.4415022802 ,107.28
131.4417331202 ,96.8267
131.4419639602 ,108.32
131.4421948002 ,114.6267
131.4424256402 ,110.8933
131.4426564802 ,117.8667
131.4428873202 ,121.7067
131.4431181602 ,109.2
131.4433490002 ,93.2667
131.4435798402 ,110.36
131.4438106802 ,127.76
131.4440415202 ,113.9867
131.4442723602 ,95.8667
131.4445032002 ,101.9067
131.4447340402 ,89.7467
131.4449648802 ,64.0667
131.4451957202 ,103.5867
131.4454265602 ,166.0533
131.4456574002 ,188.28
131.4458882402 ,185.2
131.4461190802 ,179.28
131.4463499202 ,181.7867
131.4465807602 ,184.7733
131.4468116002 ,186.96
131.4470424402 ,191.48
131.4472732802 ,197.1067
131.4475041202 ,178.7333
131.4477349602 ,124.96
131.4479658002 ,83.6533
131.4481966402 ,99.4667
131.4484274802 ,133.6
131.4486583202 ,147.0667
131.4488891602 ,132.92
131.4491200002 ,82.32
131.4493508402 ,43.8267
131.4495816802 ,46.32
131.4498125202 ,52.8933
131.4500433602 ,66.0133
131.4502742002 ,102.68
131.4505050402 ,114.4933
131.4507358802 ,108.9067
131.4509667202 ,112.0667
131.4511975602 ,101.2133
131.4514284002 ,73.5067
131.4516592402 ,45.0933
131.4518900802 ,50.04
131.4521209202 ,49.6533
131.4523517602 ,54
131.4525826002 ,61.8667
131.4528134402 ,60.88
131.4530442802 ,55.6667
131.4532751202 ,59.7867
131.4535059602 ,81.6933
131.4537368002 ,73.7067
131.4539676402 ,83.5467
131.4541984802 ,97.56
131.4544293202 ,98.2133
131.4546601602 ,91.9733
131.4548910002 ,92.5867
131.4551218402 ,71.76
131.4553526802 ,57.68
131.4555835202 ,57.36
131.4558143602 ,58.36
131.4560452002 ,72.4667
131.4562760402 ,69.2
131.4565068802 ,62.4933
131.4567377202 ,76.6933
131.4569685602 ,82.9467
131.4571994002 ,85.5067
131.4574302402 ,86.5867
131.4576610802 ,85.92
131.4578919202 ,76.4533
131.4581227602 ,71.5867
131.4583536002 ,76.5867
131.4585844402 ,69.28
131.4588152802 ,61.9067
131.4590461202 ,95.3733
131.4592769602 ,98.16
