Final.depth_m,Grayscale
129.9481983202 ,57.7333
129.9484291602 ,70.16
129.9486600002 ,83.16
129.9488908402 ,72.4267
129.9491216802 ,74.9867
129.9493525202 ,77.88
129.9495833602 ,62.4
129.9498142002 ,46.7867
129.9500450402 ,44.68
129.9502758802 ,54.2
129.9505067202 ,58.0267
129.9507375602 ,51.4267
129.9509684002 ,53.6267
129.9511992402 ,64.12
129.9514300802 ,56.88
129.9516609202 ,40.56
129.9518917602 ,83.6
129.9521226002 ,147.8533
129.9523534402 ,105.8933
129.9525842802 ,66.2933
129.9528151202 ,95.4667
129.9530459602 ,80.3333
129.9532768002 ,68.7867
129.9535076402 ,110.9467
129.9537384802 ,108.1467
129.9539693202 ,58.0533
129.9542001602 ,57
129.9544310002 ,58.7467
129.9546618402 ,51.64
129.9548926802 ,53.1467
129.9551235202 ,53.2533
129.9553543602 ,60.6667
129.9555852002 ,70.7067
129.9558160402 ,71.1733
129.9560468802 ,70.56
129.9562777202 ,63.96
129.9565085602 ,56.64
129.9567394002 ,61.8933
129.9569702402 ,59.5333
129.9572010802 ,54.7467
129.9574319202 ,55.72
129.9576627602 ,57.56
129.9578936002 ,57.12
129.9581244402 ,43.2533
129.9583552802 ,38.9733
129.9585861202 ,65.8933
129.9588169602 ,115.4133
129.9590478002 ,128.9333
129.9592786402 ,87.9733
129.9595094802 ,107.4
129.9597403202 ,143.6533
129.9599711602 ,88.84
129.9602020002 ,52.56
129.9604328402 ,88.3067
129.9606636802 ,72.48
129.9608945202 ,58.7733
129.9611253602 ,80.28
129.9613562002 ,84.0133
129.9615870402 ,63.9733
129.9618178802 ,52.7067
129.9620487202 ,42.5867
129.9622795602 ,57.4933
129.9625104002 ,91.6933
129.9627412402 ,84.7067
129.9629720802 ,60.2533
129.9632029202 ,54.4667
129.9634337602 ,54.0133
129.9636646002 ,63.2533
129.9638954402 ,62.0133
129.9641262802 ,54.36
129.9643571202 ,47.7733
129.9645879602 ,45.4667
129.9648188002 ,44.3867
129.9650496402 ,43.9467
129.9652804802 ,48.8267
129.9655113202 ,47.2533
129.9657421602 ,56.4933
129.9659730002 ,79.4667
129.9662038402 ,82
129.9664346802 ,67.88
129.9666655202 ,56.6533
129.9668963602 ,62.2667
129.9671272002 ,88.0133
129.9673580402 ,101.36
129.9675888802 ,67.1733
129.9678197202 ,32.9067
129.9680505602 ,30.1333
129.9682814002 ,34.5333
129.9685122402 ,43.7733
129.9687430802 ,48.04
129.9689739202 ,46.0133
129.9692047602 ,40.5467
129.9694356002 ,35.6
129.9696664402 ,36.16
129.9698972802 ,40.4667
129.9701281202 ,41.5067
129.9703589602 ,36.4
129.9705898002 ,34.1067
129.9708206402 ,33.1067
129.9710514802 ,38.7467
129.9712823202 ,50.5733
129.9715131602 ,61.8933
129.9717440002 ,80.1467
129.9719748402 ,73.2667
129.9722056802 ,44.0133
129.9724365202 ,39.1467
129.9726673602 ,48.6267
129.9728982002 ,72.0933
129.9731290402 ,73.3467
129.9733598802 ,67.56
129.9735907202 ,88.5067
129.9738215602 ,73.16
129.9740524002 ,42.36
129.9742832402 ,33.4267
129.9745140802 ,34.28
129.9747449202 ,53.2267
129.9749757602 ,78.6933
129.9752066002 ,75.2533
129.9754374402 ,60.76
129.9756682802 ,58.72
129.9758991202 ,65
129.9761299602 ,84.2933
129.9763608002 ,100.52
129.9765916402 ,90.2533
129.9768224802 ,58.5467
129.9770533202 ,37
129.9772841602 ,37.36
129.9775150002 ,47.6133
129.9777458402 ,45.2667
129.9779766802 ,38.96
129.9782075202 ,67.48
129.9784383602 ,82.28
129.9786692002 ,59.9467
129.9789000402 ,52.4267
129.9791308802 ,53.84
129.9793617202 ,48.84
129.9795925602 ,41.0133
129.9798234002 ,45.7733
129.9800542402 ,51.4133
129.9802850802 ,46.24
129.9805159202 ,47
129.9807467602 ,61.4533
129.9809776002 ,65.1467
129.9812084402 ,46.44
129.9814392802 ,34.4667
129.9816701202 ,36.24
129.9819009602 ,40.52
129.9821318002 ,41.1333
129.9823626402 ,36.44
129.9825934802 ,37.2
129.9828243202 ,39.7067
129.9830551602 ,44.5067
129.9832860002 ,73.6133
129.9835168402 ,94.7067
129.9837476802 ,73.7733
129.9839785202 ,98.2133
129.9842093602 ,112.92
129.9844402002 ,55.8267
129.9846710402 ,43.1867
129.9849018802 ,60.2
129.9851327202 ,59.04
129.9853635602 ,53.0133
129.9855944002 ,57.0667
129.9858252402 ,78.88
129.9860560802 ,109.28
129.9862869202 ,100.1333
129.9865177602 ,58.3467
129.9867486002 ,45.08
129.9869794402 ,53.76
129.9872102802 ,62.7333
129.9874411202 ,51.52
129.9876719602 ,32.7467
129.9879028002 ,25.3467
129.9881336402 ,23.5733
129.9883644802 ,37.4667
129.9885953202 ,84.52
129.9888261602 ,131.5467
129.9890570002 ,96.4933
129.9892878402 ,47.6933
129.9895186802 ,70.6667
129.9897495202 ,86.4
129.9899803602 ,55.2267
129.9902112002 ,29.7867
129.9904420402 ,29.0133
129.9906728802 ,30.6667
129.9909037202 ,27.96
129.9911345602 ,25.9733
129.9913654002 ,27.76
129.9915962402 ,53.1467
129.9918270802 ,112.5333
129.9920579202 ,119.7867
129.9922887602 ,64.7467
129.9925196002 ,73.48
129.9927504402 ,101.4667
129.9929812802 ,63.7867
129.9932121202 ,78.92
129.9934429602 ,118.68
129.9936738002 ,68.52
129.9939046402 ,25.28
129.9941354802 ,28.6667
129.9943663202 ,31.48
129.9945971602 ,42.7467
129.9948280002 ,55.1733
129.9950588402 ,45.8667
129.9952896802 ,34.8667
129.9955205202 ,42.72
129.9957513602 ,54.9067
129.9959822002 ,68.9333
129.9962130402 ,90.9067
129.9964438802 ,96.64
129.9966747202 ,81.96
129.9969055602 ,65.7333
129.9971364002 ,48.52
129.9973672402 ,42.92
129.9975980802 ,50.8267
129.9978289202 ,66.12
129.9980597602 ,76.5467
129.9982906002 ,86.3867
129.9985214402 ,96.2133
129.9987522802 ,95.32
129.9989831202 ,71.16
129.9992139602 ,58.72
129.9994448002 ,53.7067
129.9996756402 ,57.64
129.9999064802 ,50.68
130.0001373202 ,56.6667
130.0003681602 ,79.8
130.0005990002 ,82.4533
130.0008298402 ,86.64
130.0010606802 ,108.7733
130.0012915202 ,87.76
130.0015223602 ,121.4133
130.0017532002 ,136.0267
130.0019840402 ,92.4533
130.0022148802 ,104.9333
130.0024457202 ,151.4667
130.0026765602 ,90.12
130.0029074002 ,68.6533
130.0031382402 ,112.48
130.0033690802 ,153.6933
130.0035999202 ,99.2133
130.0038307602 ,44.52
130.0040616002 ,63.96
130.0042924402 ,65.88
130.0045232802 ,67.08
130.0047541202 ,71
130.0049849602 ,70.1067
130.0052158002 ,65.8667
130.0054466402 ,72.7733
130.0056774802 ,63.3733
130.0059083202 ,69.4533
130.0061391602 ,147.16
130.0063700002 ,199.7333
130.0066008402 ,211.6267
130.0068316802 ,204.7067
130.0070625202 ,188.64
130.0072933602 ,131.6667
130.0075242002 ,100.4133
130.0077550402 ,127.2267
130.0079858802 ,94.8933
130.0082167202 ,88.7467
130.0084475602 ,107.4667
130.0086784002 ,78.3467
130.0089092402 ,77.9867
130.0091400802 ,59.36
130.0093709202 ,54.4267
130.0096017602 ,57.8267
130.0098326002 ,63.16
130.0100634402 ,67.1867
130.0102942802 ,67.0533
130.0105251202 ,65.36
130.0107559602 ,63.2
130.0109868002 ,61.5867
130.0112176402 ,60.7067
130.0114484802 ,60.0667
130.0116793202 ,61.7733
130.0119101602 ,59.4533
130.0121410002 ,60.12
130.0123718402 ,60.3333
130.0126026802 ,59.7867
130.0128335202 ,60.56
130.0130643602 ,54.6533
130.0132952002 ,58.1467
130.0135260402 ,56.96
130.0137568802 ,56.0933
130.0139877202 ,54.6667
130.0142185602 ,55.8267
130.0144494002 ,58.8
130.0146802402 ,58.7467
130.0149110802 ,63.9467
130.0151419202 ,62.88
130.0153727602 ,55.64
130.0156036002 ,55.2667
130.0158344402 ,61.1867
130.0160652802 ,65.0933
130.0162961202 ,54.3867
130.0165269602 ,66.6267
130.0167578002 ,155.92
130.0169886402 ,167.6133
130.0172194802 ,91.6
130.0174503202 ,62.52
130.0176811602 ,76.2267
130.0179120002 ,77.4133
130.0181428402 ,70.8933
130.0183736802 ,54.12
130.0186045202 ,84.8933
130.0188353602 ,175.04
130.0190662002 ,204.76
130.0192970402 ,181.3733
130.0195278802 ,172.0133
130.0197587202 ,162.7067
130.0199895602 ,123.0933
130.0202204002 ,89.36
130.0204512402 ,78.64
130.0206820802 ,64.0533
130.0209129202 ,70.2
130.0211437602 ,67.72
130.0213746002 ,73.4933
130.0216054402 ,73.0533
130.0218362802 ,88.1867
130.0220671202 ,119.4533
130.0222979602 ,171.72
130.0225288002 ,208.36
130.0227596402 ,207.4267
130.0229904802 ,172.08
130.0232213202 ,142.2667
130.0234521602 ,126.4667
130.0236830002 ,83.0533
130.0239138402 ,42.6933
130.0241446802 ,61.88
130.0243755202 ,62.9333
130.0246063602 ,71.08
130.0248372002 ,143.6133
130.0250680402 ,211.32
130.0252988802 ,211.96
130.0255297202 ,198.7333
130.0257605602 ,151.2933
130.0259914002 ,102.0933
130.0262222402 ,88.0533
130.0264530802 ,79.0933
130.0266839202 ,66.16
130.0269147602 ,85.4133
130.0271456002 ,83.44
130.0273764402 ,62.0933
130.0276072802 ,59.6267
130.0278381202 ,70.3067
130.0280689602 ,68.24
130.0282998002 ,49.5733
130.0285306402 ,46.2667
130.0287614802 ,53.3067
130.0289923202 ,51.7733
130.0292231602 ,57.96
130.0294540002 ,52.16
130.0296848402 ,67.4
130.0299156802 ,67.6533
130.0301465202 ,69.7333
130.0303773602 ,64.52
130.0306082002 ,93.52
130.0308390402 ,164.5733
130.0310698802 ,184.0667
130.0313007202 ,96.12
130.0315315602 ,52.4533
130.0317624002 ,93.7067
130.0319932402 ,62.1867
130.0322240802 ,29.52
130.0324549202 ,92.6533
130.0326857602 ,153.9867
130.0329166002 ,133.2267
130.0331474402 ,48.8
130.0333782802 ,66.9333
130.0336091202 ,113.72
130.0338399602 ,85.4133
130.0340708002 ,83.8667
130.0343016402 ,177.7067
130.0345324802 ,136.36
130.0347633202 ,30.28
130.0349941602 ,76
130.0352250002 ,83.5333
130.0354558402 ,67.5867
130.0356866802 ,69.3733
130.0359175202 ,101.1867
130.0361483602 ,125.5067
130.0363792002 ,80.0267
130.0366100402 ,57.1067
130.0368408802 ,61.4
130.0370717202 ,101.5733
130.0373025602 ,127.8267
130.0375334002 ,63.3733
130.0377642402 ,59.2
130.0379950802 ,86.32
130.0382259202 ,57.3867
130.0384567602 ,49.5467
130.0386876002 ,68.8267
130.0389184402 ,119.0667
130.0391492802 ,128.76
130.0393801202 ,111.2
130.0396109602 ,106.9067
130.0398418002 ,100.24
130.0400726402 ,90.56
130.0403034802 ,96.5867
130.0405343202 ,97.9467
130.0407651602 ,76.56
130.0409960002 ,79
130.0412268402 ,140.0933
130.0414576802 ,99.36
130.0416885202 ,45.4133
130.0419193602 ,46.64
130.0421502002 ,61.1867
130.0423810402 ,61.44
130.0426118802 ,40.28
130.0428427202 ,68.3467
130.0430735602 ,184.3467
130.0433044002 ,177.6267
130.0435352402 ,61.2133
130.0437660802 ,48.24
130.0439969202 ,205.9467
130.0442277602 ,213.4
130.0444586002 ,81.3067
130.0446894402 ,52.7067
130.0449202802 ,85.7067
130.0451511202 ,58.8133
130.0453819602 ,80.4133
130.0456128002 ,92.4933
130.0458436402 ,65.2533
130.0460744802 ,91.1733
130.0463053202 ,167.4
130.0465361602 ,153.96
130.0467670002 ,92.8933
130.0469978402 ,91.56
130.0472286802 ,105.76
130.0474595202 ,103.56
130.0476903602 ,63.4133
130.0479212002 ,37.7467
130.0481520402 ,114.7067
130.0483828802 ,174.8533
130.0486137202 ,211.64
130.0488445602 ,177.4933
130.0490754002 ,82.1467
130.0493062402 ,56.9467
130.0495370802 ,145.3867
130.0497679202 ,173.7467
130.0499987602 ,83.36
130.0502296002 ,44.6533
130.0504604402 ,54.76
130.0506912802 ,71.7733
130.0509221202 ,50.48
130.0511529602 ,42.2
130.0513838002 ,123.08
130.0516146402 ,169.6267
130.0518454802 ,80.6
130.0520763202 ,23.1467
130.0523071602 ,39.1867
130.0525380002 ,44.9467
130.0527688402 ,52.0267
130.0529996802 ,52.8267
130.0532305202 ,53.3067
130.0534613602 ,59.8533
130.0536922002 ,49.44
130.0539230402 ,39.48
130.0541538802 ,53.8667
130.0543847202 ,66.5333
130.0546155602 ,57.92
130.0548464002 ,50.5867
130.0550772402 ,44.1867
130.0553080802 ,43.6933
130.0555389202 ,53.16
130.0557697602 ,57.8133
130.0560006002 ,53.8533
130.0562314402 ,40.3467
130.0564622802 ,45.5733
130.0566931202 ,56.0933
130.0569239602 ,51.96
130.0571548002 ,46.5867
130.0573856402 ,50.44
130.0576164802 ,52.4667
130.0578473202 ,56.48
130.0580781602 ,58.3333
130.0583090002 ,54.56
130.0585398402 ,55.5467
130.0587706802 ,59.12
130.0590015202 ,63.08
130.0592323602 ,61.6667
130.0594632002 ,53.8
130.0596940402 ,45.4133
130.0599248802 ,46.9867
130.0601557202 ,44.7067
130.0603865602 ,33.6533
130.0606174002 ,32.9067
130.0608482402 ,28.72
130.0610790802 ,70.56
130.0613099202 ,70.7733
130.0615407602 ,54.56
130.0617716002 ,66.6267
130.0620024402 ,69.4267
130.0622332802 ,77.4133
130.0624641202 ,74.04
130.0626949602 ,64.8
130.0629258002 ,65.3067
130.0631566402 ,72.32
130.0633874802 ,68.3333
130.0636183202 ,66.56
130.0638491602 ,71.7333
130.0640800002 ,83.9333
130.0643108402 ,92.1333
130.0645416802 ,81.44
130.0647725202 ,67.44
130.0650033602 ,60.08
130.0652342002 ,64.3333
130.0654650402 ,83.2
130.0656958802 ,83.5467
130.0659267202 ,90.3333
130.0661575602 ,87.8267
130.0663884002 ,88.52
130.0666192402 ,100.2933
130.0668500802 ,103.0533
130.0670809202 ,86.4667
130.0673117602 ,94.96
130.0675426002 ,95.3733
130.0677734402 ,87.1467
130.0680042802 ,90.5867
130.0682351202 ,96.3067
130.0684659602 ,107.8933
130.0686968002 ,112.84
130.0689276402 ,97.3067
130.0691584802 ,89.5467
130.0693893202 ,180.2133
130.0696201602 ,207.16
130.0698510002 ,136.5867
130.0700818402 ,88.5067
130.0703126802 ,126.5733
130.0705435202 ,134.1467
130.0707743602 ,105.2133
130.0710052002 ,99.7067
130.0712360402 ,164.64
130.0714668802 ,219.8533
130.0716977202 ,210.9067
130.0719285602 ,172.0267
130.0721594002 ,76.0667
130.0723902402 ,47.6
130.0726210802 ,63.44
130.0728519202 ,71.8933
130.0730827602 ,69.5067
130.0733136002 ,72.5067
130.0735444402 ,79.1067
130.0737752802 ,102.16
130.0740061202 ,88.9333
130.0742369602 ,75.44
130.0744678002 ,78.12
130.0746986402 ,92.72
130.0749294802 ,91.1333
130.0751603202 ,89.52
130.0753911602 ,78.3333
130.0756220002 ,81.2133
130.0758528402 ,110.4667
130.0760836802 ,135.4267
130.0763145202 ,76.5467
130.0765453602 ,54.7067
130.0767762002 ,61.0133
130.0770070402 ,75.2133
130.0772378802 ,82.88
130.0774687202 ,96.36
130.0776995602 ,100.1733
130.0779304002 ,92.5733
130.0781612402 ,72.2667
130.0783920802 ,74.9467
130.0786229202 ,75.56
130.0788537602 ,71.2533
130.0790846002 ,63.9467
130.0793154402 ,72.2267
130.0795462802 ,136.8
130.0797771202 ,152.9333
130.0800079602 ,84.4
130.0802388002 ,74.4667
130.0804696402 ,71.7067
130.0807004802 ,73.0933
130.0809313202 ,69.1333
130.0811621602 ,69.04
130.0813930002 ,72.28
130.0816238402 ,82.5333
130.0818546802 ,74.4533
130.0820855202 ,80.04
130.0823163602 ,87.6
130.0825472002 ,113.2933
130.0827780402 ,165.9333
130.0830088802 ,125.3467
130.0832397202 ,71.5467
130.0834705602 ,119.8133
130.0837014002 ,157.2533
130.0839322402 ,169.96
130.0841630802 ,189.7333
130.0843939202 ,132.04
130.0846247602 ,57.0933
130.0848556002 ,70.0667
130.0850864402 ,77.84
130.0853172802 ,109.6533
130.0855481202 ,107.5067
130.0857789602 ,94.2933
130.0860098002 ,86.3733
130.0862406402 ,79.68
130.0864714802 ,100.1467
130.0867023202 ,107.56
130.0869331602 ,109.6267
130.0871640002 ,152.3067
130.0873948402 ,106.7067
130.0876256802 ,87.7333
130.0878565202 ,137.6133
130.0880873602 ,139.5333
130.0883182002 ,86.52
130.0885490402 ,100.1067
130.0887798802 ,122.4533
130.0890107202 ,124.72
130.0892415602 ,120.5867
130.0894724002 ,117.12
130.0897032402 ,95.4533
130.0899340802 ,111.1333
130.0901649202 ,121.16
130.0903957602 ,112.24
130.0906266002 ,103.6
130.0908574402 ,96.6267
130.0910882802 ,85.92
130.0913191202 ,88.24
130.0915499602 ,81.52
130.0917808002 ,107.72
130.0920116402 ,129.8533
130.0922424802 ,131.0133
130.0924733202 ,152.0267
130.0927041602 ,180.24
130.0929350002 ,140.0533
130.0931658402 ,83.9467
130.0933966802 ,95.08
130.0936275202 ,100.16
130.0938583602 ,98.6933
130.0940892002 ,136.64
130.0943200402 ,121.6133
130.0945508802 ,98.1067
130.0947817202 ,106.8
130.0950125602 ,113.64
130.0952434002 ,98.3467
130.0954742402 ,72.3333
130.0957050802 ,66.8
130.0959359202 ,73.7467
130.0961667602 ,82.8267
130.0963976002 ,79.2933
130.0966284402 ,73.3067
130.0968592802 ,74.4933
130.0970901202 ,66.3867
130.0973209602 ,70.08
130.0975518002 ,68.8933
130.0977826402 ,85.4267
130.0980134802 ,102.44
130.0982443202 ,78.2267
130.0984751602 ,55.7733
130.0987060002 ,97.8933
130.0989368402 ,140.28
130.0991676802 ,128.3867
130.0993985202 ,85.7867
130.0996293602 ,69.2133
130.0998602002 ,74.3067
130.1000910402 ,111.52
130.1003218802 ,115.2533
130.1005527202 ,97.5733
130.1007835602 ,75.1333
130.1010144002 ,76.28
130.1012452402 ,74.1733
130.1014760802 ,82.72
130.1017069202 ,88.5467
130.1019377602 ,112.2133
130.1021686002 ,125.2533
130.1023994402 ,111.5067
130.1026302802 ,85.0267
130.1028611202 ,96.04
130.1030919602 ,106
130.1033228002 ,107.1867
130.1035536402 ,109.3467
130.1037844802 ,127.5467
130.1040153202 ,113.16
130.1042461602 ,83.36
130.1044770002 ,96.96
130.1047078402 ,124.3467
130.1049386802 ,156.5733
130.1051695202 ,128.6267
130.1054003602 ,121.2933
130.1056312002 ,96.76
130.1058620402 ,92.8133
130.1060928802 ,115.6667
130.1063237202 ,140.7467
130.1065545602 ,136.1067
130.1067854002 ,132.5867
130.1070162402 ,129.08
130.1072470802 ,123.44
130.1074779202 ,117.8533
130.1077087602 ,127.3067
130.1079396002 ,122.12
130.1081704402 ,73.48
130.1084012802 ,95.0933
130.1086321202 ,148.7867
130.1088629602 ,135.2267
130.1090938002 ,86.04
130.1093246402 ,77.92
130.1095554802 ,94.24
130.1097863202 ,151.9867
130.1100171602 ,160.2267
130.1102480002 ,114.2667
130.1104788402 ,72.7733
130.1107096802 ,71.4133
130.1109405202 ,84
130.1111713602 ,72.9867
130.1114022002 ,68.0533
130.1116330402 ,68.44
130.1118638802 ,64.4667
130.1120947202 ,124.2267
130.1123255602 ,121.6
130.1125564002 ,155.5067
130.1127872402 ,194.84
130.1130180802 ,185.3067
130.1132489202 ,159.28
130.1134797602 ,150.9467
130.1137106002 ,158.1467
130.1139414402 ,150.2533
130.1141722802 ,144.36
130.1144031202 ,119.3333
130.1146339602 ,108.4
130.1148648002 ,126.96
130.1150956402 ,103.3867
130.1153264802 ,142.7867
130.1155573202 ,152.12
130.1157881602 ,181.2267
130.1160190002 ,157
130.1162498402 ,46.1067
130.1164806802 ,35.8133
130.1167115202 ,112.08
130.1169423602 ,168.1333
130.1171732002 ,143.8533
130.1174040402 ,100.2
130.1176348802 ,120.6133
130.1178657202 ,114.2933
130.1180965602 ,113.2267
130.1183274002 ,108.2933
130.1185582402 ,110.6533
130.1187890802 ,110.6933
130.1190199202 ,101.8
130.1192507602 ,76.0533
130.1194816002 ,85.96
130.1197124402 ,125.6933
130.1199432802 ,152.0133
130.1201741202 ,133.8667
130.1204049602 ,139.0533
130.1206358002 ,128.4933
130.1208666402 ,68.84
130.1210974802 ,76.1067
130.1213283202 ,91.72
130.1215591602 ,115.96
130.1217900002 ,108.28
130.1220208402 ,117.64
130.1222516802 ,92.5067
130.1224825202 ,56.4267
130.1227133602 ,67.1733
130.1229442002 ,63.7333
130.1231750402 ,63.56
130.1234058802 ,91.7467
130.1236367202 ,171.1867
130.1238675602 ,145.2133
130.1240984002 ,131.2267
130.1243292402 ,94.8
130.1245600802 ,76.6667
130.1247909202 ,106.6667
130.1250217602 ,79.1867
130.1252526002 ,103.3333
130.1254834402 ,153.4933
130.1257142802 ,119.28
130.1259451202 ,80.5733
130.1261759602 ,64.56
130.1264068002 ,75.2933
130.1266376402 ,93.6133
130.1268684802 ,93.48
130.1270993202 ,77.44
130.1273301602 ,81.16
130.1275610002 ,86.3467
130.1277918402 ,87.4533
130.1280226802 ,92
130.1282535202 ,82.3467
130.1284843602 ,78.8533
130.1287152002 ,120.6667
130.1289460402 ,131.04
130.1291768802 ,94.1067
130.1294077202 ,95.3333
130.1296385602 ,150.68
130.1298694002 ,128.5333
130.1301002402 ,100.24
130.1303310802 ,89.96
130.1305619202 ,96.6
130.1307927602 ,76.68
130.1310236002 ,146.16
130.1312544402 ,184.7733
130.1314852802 ,165.9333
130.1317161202 ,127.1733
130.1319469602 ,130.2533
130.1321778002 ,122.6
130.1324086402 ,129.1867
130.1326394802 ,134.7733
130.1328703202 ,112.3733
130.1331011602 ,94.8133
130.1333320002 ,111.6267
