Final.depth_m,Grayscale
131.7150476802 ,133.0267
131.7152785202 ,134.8133
131.7155093602 ,133.64
131.7157402002 ,130.8667
131.7159710402 ,132.0133
131.7162018802 ,132.6933
131.7164327202 ,130.8667
131.7166635602 ,129.7867
131.7168944002 ,132.6
131.7171252402 ,135.9067
131.7173560802 ,134.8933
131.7175869202 ,134.4267
131.7178177602 ,135.36
131.7180486002 ,132.2933
131.7182794402 ,130.4267
131.7185102802 ,128.1333
131.7187411202 ,123.6933
131.7189719602 ,122.4533
131.7192028002 ,121.2533
131.7194336402 ,119.6267
131.7196644802 ,119.36
131.7198953202 ,123.9333
131.7201261602 ,127.8267
131.7203570002 ,129.8
131.7205878402 ,133.2933
131.7208186802 ,139.24
131.7210495202 ,143.5733
131.7212803602 ,141.6133
131.7215112002 ,138.88
131.7217420402 ,137.16
131.7219728802 ,127.4267
131.7222037202 ,116.2
131.7224345602 ,112.5067
131.7226654002 ,114.2933
131.7228962402 ,115.4933
131.7231270802 ,107.9333
131.7233579202 ,100.9733
131.7235887602 ,92.8933
131.7238196002 ,88.8667
131.7240504402 ,96.0533
131.7242812802 ,96.36
131.7245121202 ,86.0667
131.7247429602 ,80.2533
131.7249738002 ,80.4533
131.7252046402 ,84.5333
131.7254354802 ,93.2933
131.7256663202 ,98.3467
131.7258971602 ,98.2667
131.7261280002 ,92.0667
131.7263588402 ,78.9733
131.7265896802 ,72.2267
131.7268205202 ,79.96
131.7270513602 ,82.5067
131.7272822002 ,80.7467
131.7275130402 ,72.3333
131.7277438802 ,59.2933
131.7279747202 ,56.6933
131.7282055602 ,55.9333
131.7284364002 ,57.3333
131.7286672402 ,56.9467
131.7288980802 ,53.4267
131.7291289202 ,52.08
131.7293597602 ,52.7733
131.7295906002 ,51.84
131.7298214402 ,50.7067
131.7300522802 ,59.3333
131.7302831202 ,73.2133
131.7305139602 ,72.6
131.7307448002 ,62.88
131.7309756402 ,60.76
131.7312064802 ,59.72
131.7314373202 ,56.4267
131.7316681602 ,57.1867
131.7318990002 ,64.6533
131.7321298402 ,77.9733
131.7323606802 ,77
131.7325915202 ,148.3333
131.7328223602 ,115.68
131.7330532002 ,71.1733
131.7332840402 ,52.7733
131.7335148802 ,44.84
131.7337457202 ,45.1067
131.7339765602 ,90.84
131.7342074002 ,154.68
131.7344382402 ,150.0533
131.7346690802 ,105.8
131.7348999202 ,138.1067
131.7351307602 ,147.6133
131.7353616002 ,30.52
131.7355924402 ,24.2
131.7358232802 ,100.9467
131.7360541202 ,124.7333
131.7362849602 ,29.0933
131.7365158002 ,32.48
131.7367466402 ,48.6933
131.7369774802 ,62.9333
131.7372083202 ,43.2933
131.7374391602 ,68.2133
131.7376700002 ,85.2
131.7379008402 ,109.4267
131.7381316802 ,123.64
131.7383625202 ,108.1733
131.7385933602 ,36.0933
131.7388242002 ,46.84
131.7390550402 ,70.5467
131.7392858802 ,59.3067
131.7395167202 ,34.3867
131.7397475602 ,32.4133
131.7399784002 ,36.08
131.7402092402 ,40.3067
131.7404400802 ,32.2267
131.7406709202 ,21.5867
131.7409017602 ,22.72
131.7411326002 ,52.16
131.7413634402 ,80.84
131.7415942802 ,51.48
131.7418251202 ,63.3333
131.7420559602 ,69.88
131.7422868002 ,59.8267
131.7425176402 ,94.4533
131.7427484802 ,136.04
131.7429793202 ,94.1733
131.7432101602 ,57.0267
131.7434410002 ,37.8533
131.7436718402 ,46.9467
131.7439026802 ,59.5867
131.7441335202 ,73.24
131.7443643602 ,55.6
131.7445952002 ,44.0533
131.7448260402 ,43.4267
131.7450568802 ,64.76
131.7452877202 ,77.52
131.7455185602 ,81.1733
131.7457494002 ,77.9467
131.7459802402 ,64.56
131.7462110802 ,44.92
131.7464419202 ,48.8
131.7466727602 ,50
131.7469036002 ,57.6533
131.7471344402 ,50.16
131.7473652802 ,76.0933
131.7475961202 ,119.9067
131.7478269602 ,92.5733
131.7480578002 ,68.0667
131.7482886402 ,142.4
131.7485194802 ,117.1067
131.7487503202 ,21.6933
131.7489811602 ,46.92
131.7492120002 ,43.6533
131.7494428402 ,44.12
131.7496736802 ,50.68
131.7499045202 ,43.1333
131.7501353602 ,67.5867
131.7503662002 ,89.3333
131.7505970402 ,130.2133
131.7508278802 ,113.0933
131.7510587202 ,94.08
131.7512895602 ,100.8
131.7515204002 ,59
131.7517512402 ,41.8667
131.7519820802 ,47.36
131.7522129202 ,52.12
131.7524437602 ,36.9467
131.7526746002 ,38.8
131.7529054402 ,48.1733
131.7531362802 ,72.7733
131.7533671202 ,166.8533
131.7535979602 ,176.88
131.7538288002 ,101.8667
131.7540596402 ,42.1733
131.7542904802 ,46.5467
131.7545213202 ,31.8267
131.7547521602 ,51.92
131.7549830002 ,79.7467
131.7552138402 ,81.56
131.7554446802 ,56.7867
131.7556755202 ,66.2
131.7559063602 ,60.52
131.7561372002 ,48.1467
131.7563680402 ,46.8533
131.7565988802 ,61.4533
131.7568297202 ,58.76
131.7570605602 ,54.52
131.7572914002 ,47.9333
131.7575222402 ,46.8933
131.7577530802 ,45.8133
131.7579839202 ,51.24
131.7582147602 ,85.2267
131.7584456002 ,93.24
131.7586764402 ,81.1733
131.7589072802 ,88.04
131.7591381202 ,118.3333
131.7593689602 ,125.04
131.7595998002 ,147.5867
131.7598306402 ,185.3867
131.7600614802 ,196.24
131.7602923202 ,175.0133
131.7605231602 ,153.7733
131.7607540002 ,162.2667
131.7609848402 ,159.3867
131.7612156802 ,69.1333
131.7614465202 ,57.36
131.7616773602 ,81.0267
131.7619082002 ,73.3467
131.7621390402 ,60.3333
131.7623698802 ,59.2
131.7626007202 ,43.4533
131.7628315602 ,41.0667
131.7630624002 ,45.2533
131.7632932402 ,52.04
131.7635240802 ,101.04
131.7637549202 ,140.1867
131.7639857602 ,145.04
131.7642166002 ,146.6533
131.7644474402 ,186.6933
131.7646782802 ,132.6533
131.7649091202 ,76.1467
131.7651399602 ,59.3467
131.7653708002 ,64.2133
131.7656016402 ,58.2933
131.7658324802 ,100.0667
131.7660633202 ,122.4933
131.7662941602 ,129.4533
131.7665250002 ,125.8667
131.7667558402 ,163.3467
131.7669866802 ,190.36
131.7672175202 ,202.84
131.7674483602 ,187.2133
131.7676792002 ,106.72
131.7679100402 ,36.9733
131.7681408802 ,77.64
131.7683717202 ,84.9333
131.7686025602 ,66.24
131.7688334002 ,102.8933
131.7690642402 ,141.7467
131.7692950802 ,105.28
131.7695259202 ,62.8667
131.7697567602 ,89.36
131.7699876002 ,107.64
131.7702184402 ,118.8133
131.7704492802 ,171.64
131.7706801202 ,141.2
131.7709109602 ,73.5467
131.7711418002 ,80.8267
131.7713726402 ,88.5067
131.7716034802 ,44.9333
131.7718343202 ,90.6533
131.7720651602 ,129.3733
131.7722960002 ,91.8
131.7725268402 ,73.2933
131.7727576802 ,135
131.7729885202 ,148.6667
131.7732193602 ,114.4133
131.7734502002 ,41.9867
131.7736810402 ,73.9867
131.7739118802 ,86.2533
131.7741427202 ,102.08
131.7743735602 ,96.6
131.7746044002 ,77.3467
131.7748352402 ,87.4
131.7750660802 ,107.76
131.7752969202 ,101.68
131.7755277602 ,89.8267
131.7757586002 ,83.56
131.7759894402 ,70.16
131.7762202802 ,61.12
131.7764511202 ,63.88
131.7766819602 ,76.2667
131.7769128002 ,82.1333
131.7771436402 ,96.7067
131.7773744802 ,119.84
131.7776053202 ,117.0267
131.7778361602 ,118.12
131.7780670002 ,84.9067
131.7782978402 ,77.7467
131.7785286802 ,80.6533
131.7787595202 ,59.3867
131.7789903602 ,75.7867
131.7792212002 ,144.1467
131.7794520402 ,161.16
131.7796828802 ,126.4533
131.7799137202 ,87.9333
131.7801445602 ,71.6
131.7803754002 ,32.4133
131.7806062402 ,64.4267
131.7808370802 ,77.2133
131.7810679202 ,68.24
131.7812987602 ,58.64
131.7815296002 ,71.72
131.7817604402 ,87.9333
131.7819912802 ,63.5467
131.7822221202 ,54.72
131.7824529602 ,69.5067
131.7826838002 ,70.2933
131.7829146402 ,114.3333
131.7831454802 ,154.72
131.7833763202 ,95
131.7836071602 ,118.3867
131.7838380002 ,147.7867
131.7840688402 ,97.6533
131.7842996802 ,52.2667
131.7845305202 ,45.4
131.7847613602 ,82.2267
131.7849922002 ,113.7333
131.7852230402 ,60.0667
131.7854538802 ,52.4267
131.7856847202 ,104.72
131.7859155602 ,116.7067
131.7861464002 ,69.32
131.7863772402 ,21.2933
131.7866080802 ,39.72
131.7868389202 ,41.1467
131.7870697602 ,58.4533
131.7873006002 ,106.7333
131.7875314402 ,152.5333
131.7877622802 ,146.5467
131.7879931202 ,173.7467
131.7882239602 ,183.6267
131.7884548002 ,100.7467
131.7886856402 ,73.7867
131.7889164802 ,170.64
131.7891473202 ,87.5467
131.7893781602 ,135.3333
131.7896090002 ,114.84
131.7898398402 ,69.16
131.7900706802 ,65.7067
131.7903015202 ,79.3867
131.7905323602 ,111.7067
131.7907632002 ,134.3867
131.7909940402 ,149.0133
131.7912248802 ,145.6133
131.7914557202 ,137.36
131.7916865602 ,115.4267
131.7919174002 ,96.68
131.7921482402 ,74.0133
131.7923790802 ,65.9467
131.7926099202 ,37.96
131.7928407602 ,41.2267
131.7930716002 ,51.5867
131.7933024402 ,51.16
131.7935332802 ,40.04
131.7937641202 ,46.0667
131.7939949602 ,48.7333
131.7942258002 ,55.8667
131.7944566402 ,61.4
131.7946874802 ,58.4933
131.7949183202 ,62.0933
131.7951491602 ,54.4267
131.7953800002 ,46.2533
131.7956108402 ,37.8267
131.7958416802 ,39.3867
131.7960725202 ,36.68
131.7963033602 ,39.1067
131.7965342002 ,35.8933
131.7967650402 ,35.7333
131.7969958802 ,34.7733
131.7972267202 ,42.9733
131.7974575602 ,49.12
131.7976884002 ,79.48
131.7979192402 ,105.8
131.7981500802 ,147.7067
131.7983809202 ,117.2933
131.7986117602 ,54.28
131.7988426002 ,59.1067
131.7990734402 ,89.88
131.7993042802 ,85.0133
131.7995351202 ,95.3067
131.7997659602 ,106.8133
131.7999968002 ,89.36
131.8002276402 ,69.0133
131.8004584802 ,85.3333
131.8006893202 ,105.4933
131.8009201602 ,139.8533
131.8011510002 ,113.8133
131.8013818402 ,57.5733
131.8016126802 ,71.92
131.8018435202 ,64.0533
131.8020743602 ,55.04
131.8023052002 ,90.0267
131.8025360402 ,103.6667
131.8027668802 ,77.2
131.8029977202 ,41.9333
131.8032285602 ,62.8133
131.8034594002 ,103.8533
131.8036902402 ,119.48
131.8039210802 ,103.56
131.8041519202 ,78.6
131.8043827602 ,75.0267
131.8046136002 ,93.4933
131.8048444402 ,106.2933
131.8050752802 ,108.96
131.8053061202 ,124.6933
131.8055369602 ,137.5333
131.8057678002 ,118.48
131.8059986402 ,75.3067
131.8062294802 ,61.48
131.8064603202 ,76.84
131.8066911602 ,65.9467
131.8069220002 ,61.2267
131.8071528402 ,97.9733
131.8073836802 ,160.8533
131.8076145202 ,177.9333
131.8078453602 ,175.08
131.8080762002 ,154.9733
131.8083070402 ,113.4667
131.8085378802 ,120.8267
131.8087687202 ,170.5867
131.8089995602 ,177.4933
131.8092304002 ,171.2933
131.8094612402 ,142.88
131.8096920802 ,69.16
131.8099229202 ,34.96
131.8101537602 ,47.92
131.8103846002 ,47.08
131.8106154402 ,41.0267
131.8108462802 ,59.2933
131.8110771202 ,114.2933
131.8113079602 ,144.3467
131.8115388002 ,125.24
131.8117696402 ,135.5067
131.8120004802 ,181.7467
131.8122313202 ,171.88
131.8124621602 ,158.64
131.8126930002 ,134.8133
131.8129238402 ,92.4933
131.8131546802 ,42.08
131.8133855202 ,61.92
131.8136163602 ,105.6933
131.8138472002 ,99.3067
131.8140780402 ,71.6267
131.8143088802 ,41.5333
131.8145397202 ,66.0133
131.8147705602 ,132.5867
131.8150014002 ,121.0267
131.8152322402 ,60.6
131.8154630802 ,39.4933
131.8156939202 ,93.1467
131.8159247602 ,140.8667
131.8161556002 ,121.8
131.8163864402 ,71.8
131.8166172802 ,48.32
131.8168481202 ,55.7467
131.8170789602 ,67.96
131.8173098002 ,68.5333
131.8175406402 ,65.68
131.8177714802 ,63.0933
131.8180023202 ,62.5867
131.8182331602 ,66.2933
131.8184640002 ,76.48
131.8186948402 ,76.3733
131.8189256802 ,116.84
131.8191565202 ,129.7467
131.8193873602 ,115.1333
131.8196182002 ,115.4667
131.8198490402 ,124.6133
131.8200798802 ,105.3067
131.8203107202 ,89.08
131.8205415602 ,79.1867
131.8207724002 ,81.7067
131.8210032402 ,82.3867
131.8212340802 ,87.0267
131.8214649202 ,106.44
131.8216957602 ,131.28
131.8219266002 ,123.6533
131.8221574402 ,94.36
131.8223882802 ,86.0667
131.8226191202 ,128.6933
131.8228499602 ,145.4933
131.8230808002 ,135.1733
131.8233116402 ,121.9067
131.8235424802 ,134.0133
131.8237733202 ,133.5467
131.8240041602 ,157.56
131.8242350002 ,162.64
131.8244658402 ,152.4533
131.8246966802 ,138.8267
131.8249275202 ,119.2267
131.8251583602 ,135.1067
131.8253892002 ,183.52
131.8256200402 ,152.0267
131.8258508802 ,50.4933
131.8260817202 ,42.7867
131.8263125602 ,63.1867
131.8265434002 ,62.7467
131.8267742402 ,68.9333
131.8270050802 ,70.96
131.8272359202 ,67.2667
131.8274667602 ,64.0133
131.8276976002 ,62.08
131.8279284402 ,62.72
131.8281592802 ,69.9467
131.8283901202 ,71.1733
131.8286209602 ,83.1733
131.8288518002 ,85.28
131.8290826402 ,99.1467
131.8293134802 ,102.4533
131.8295443202 ,104.0933
131.8297751602 ,107.6933
131.8300060002 ,113.9067
131.8302368402 ,127.72
131.8304676802 ,162.3733
131.8306985202 ,160.5733
131.8309293602 ,96.8
131.8311602002 ,60.8267
131.8313910402 ,98.2267
131.8316218802 ,138.8
131.8318527202 ,162.56
131.8320835602 ,153.9333
131.8323144002 ,141.8933
131.8325452402 ,146.68
131.8327760802 ,169.1333
131.8330069202 ,165.1333
131.8332377602 ,168.7067
131.8334686002 ,166.6267
131.8336994402 ,126.8667
131.8339302802 ,106.6
131.8341611202 ,130.44
131.8343919602 ,153.3467
131.8346228002 ,144.9067
131.8348536402 ,92.2933
131.8350844802 ,41.28
131.8353153202 ,41.4533
131.8355461602 ,85.2133
131.8357770002 ,149.4267
131.8360078402 ,198.5867
131.8362386802 ,188.16
131.8364695202 ,158.12
131.8367003602 ,155.8133
131.8369312002 ,180.0133
131.8371620402 ,175
131.8373928802 ,152.56
131.8376237202 ,153.0267
131.8378545602 ,191.2267
131.8380854002 ,196.7067
131.8383162402 ,192.24
131.8385470802 ,171.12
131.8387779202 ,115.68
131.8390087602 ,93.12
131.8392396002 ,134.12
131.8394704402 ,174.5467
131.8397012802 ,179.9733
131.8399321202 ,181.1467
131.8401629602 ,181.3333
131.8403938002 ,181.1867
131.8406246402 ,187.3333
131.8408554802 ,192.2533
131.8410863202 ,196.4267
131.8413171602 ,182.6133
131.8415480002 ,152.28
131.8417788402 ,112.2267
131.8420096802 ,79.48
131.8422405202 ,79.3733
131.8424713602 ,87.9467
131.8427022002 ,89.8267
131.8429330402 ,92.1867
131.8431638802 ,107.3467
131.8433947202 ,160.8267
131.8436255602 ,196.6
131.8438564002 ,188.12
131.8440872402 ,173.16
131.8443180802 ,164.4267
131.8445489202 ,173.8933
131.8447797602 ,195.5333
131.8450106002 ,166.88
131.8452414402 ,86.9733
131.8454722802 ,43.0933
131.8457031202 ,56.5333
131.8459339602 ,69.8
131.8461648002 ,78.36
131.8463956402 ,91.68
131.8466264802 ,94.4133
131.8468573202 ,79.2667
131.8470881602 ,65.0533
131.8473190002 ,65.9467
131.8475498402 ,57.9867
131.8477806802 ,61.0133
131.8480115202 ,60.7467
131.8482423602 ,63.7067
131.8484732002 ,67.2533
131.8487040402 ,77.7467
131.8489348802 ,92.5067
131.8491657202 ,111.1733
131.8493965602 ,132.28
131.8496274002 ,177.3333
131.8498582402 ,194.72
131.8500890802 ,166.24
131.8503199202 ,140.0667
131.8505507602 ,148.92
131.8507816002 ,151.88
131.8510124402 ,140.68
131.8512432802 ,148.2533
131.8514741202 ,171.4
131.8517049602 ,178.5333
131.8519358002 ,197.3867
131.8521666402 ,197.0933
131.8523974802 ,192.2133
131.8526283202 ,172.8933
131.8528591602 ,121.6933
131.8530900002 ,49.8
131.8533208402 ,103.68
131.8535516802 ,174.1333
131.8537825202 ,167.6667
131.8540133602 ,123.2933
131.8542442002 ,110.9867
131.8544750402 ,122.7867
131.8547058802 ,102.4133
131.8549367202 ,103.2267
131.8551675602 ,172.0533
131.8553984002 ,181.0267
131.8556292402 ,131.4133
131.8558600802 ,56.88
131.8560909202 ,98.6133
131.8563217602 ,101.2533
131.8565526002 ,83.2
131.8567834402 ,86.64
131.8570142802 ,95.5333
131.8572451202 ,140.9467
131.8574759602 ,142.1467
131.8577068002 ,107.6267
131.8579376402 ,88.92
131.8581684802 ,100.2533
131.8583993202 ,86.3467
131.8586301602 ,80.56
131.8588610002 ,90.6267
131.8590918402 ,97.3467
131.8593226802 ,96.6
131.8595535202 ,102.9733
131.8597843602 ,108.4133
131.8600152002 ,148.3067
131.8602460402 ,158.4533
131.8604768802 ,136.16
131.8607077202 ,116.2667
131.8609385602 ,106.3867
131.8611694002 ,88.9067
131.8614002402 ,90.32
131.8616310802 ,105.0267
131.8618619202 ,129.3333
131.8620927602 ,117.2267
131.8623236002 ,92.04
131.8625544402 ,85.9467
131.8627852802 ,105.2
131.8630161202 ,114.6133
131.8632469602 ,93.2533
131.8634778002 ,66.12
131.8637086402 ,62.1067
131.8639394802 ,75.3333
131.8641703202 ,77.3733
131.8644011602 ,59.96
131.8646320002 ,61.2533
131.8648628402 ,66.5333
131.8650936802 ,66.6133
131.8653245202 ,67.0267
131.8655553602 ,64.4533
131.8657862002 ,65.4
131.8660170402 ,98.9867
131.8662478802 ,158.5333
131.8664787202 ,144.48
131.8667095602 ,63.68
131.8669404002 ,76.6933
131.8671712402 ,82.6
131.8674020802 ,93.8667
131.8676329202 ,103.9733
131.8678637602 ,128.5333
131.8680946002 ,134.0667
131.8683254402 ,143.0667
131.8685562802 ,153.0667
