Final.depth_m,Grayscale
132.8616299602 ,80.1067
132.8618608002 ,96.5733
132.8620916402 ,102.9067
132.8623224802 ,86.24
132.8625533202 ,61.8
132.8627841602 ,48.4667
132.8630150002 ,58.7067
132.8632458402 ,106.6533
132.8634766802 ,110.8267
132.8637075202 ,136.1467
132.8639383602 ,168.3333
132.8641692002 ,165.7467
132.8644000402 ,122.5467
132.8646308802 ,74.72
132.8648617202 ,63.8667
132.8650925602 ,64.5867
132.8653234002 ,61.6933
132.8655542402 ,75.1733
132.8657850802 ,96.96
132.8660159202 ,104.6667
132.8662467602 ,95.12
132.8664776002 ,66.0667
132.8667084402 ,74.88
132.8669392802 ,95.2133
132.8671701202 ,89.7333
132.8674009602 ,62.5067
132.8676318002 ,49.3733
132.8678626402 ,50.44
132.8680934802 ,68.6667
132.8683243202 ,121.0667
132.8685551602 ,131.64
132.8687860002 ,102.44
132.8690168402 ,64.5333
132.8692476802 ,70.76
132.8694785202 ,97.3067
132.8697093602 ,143.6667
132.8699402002 ,171.3733
132.8701710402 ,145.9467
132.8704018802 ,90.0533
132.8706327202 ,54.2667
132.8708635602 ,93.1067
132.8710944002 ,166.9333
132.8713252402 ,196.8667
132.8715560802 ,202.36
132.8717869202 ,199.9067
132.8720177602 ,204.5867
132.8722486002 ,204.2
132.8724794402 ,201.24
132.8727102802 ,195.4933
132.8729411202 ,192.52
132.8731719602 ,194.72
132.8734028002 ,205.5333
132.8736336402 ,200.84
132.8738644802 ,156.6667
132.8740953202 ,113.8667
132.8743261602 ,119.7867
132.8745570002 ,142.5333
132.8747878402 ,182.6267
132.8750186802 ,168.7467
132.8752495202 ,124.7467
132.8754803602 ,116.48
132.8757112002 ,126.4133
132.8759420402 ,143.6133
132.8761728802 ,156.2933
132.8764037202 ,148.5333
132.8766345602 ,153.4533
132.8768654002 ,176.8667
132.8770962402 ,195.5867
132.8773270802 ,200.6133
132.8775579202 ,198.32
132.8777887602 ,188.68
132.8780196002 ,186.6933
132.8782504402 ,188.0533
132.8784812802 ,159.0933
132.8787121202 ,105.9333
132.8789429602 ,142.7467
132.8791738002 ,186.3333
132.8794046402 ,173.28
132.8796354802 ,139.44
132.8798663202 ,96.6267
132.8800971602 ,64.3733
132.8803280002 ,52.48
132.8805588402 ,88.24
132.8807896802 ,121.76
132.8810205202 ,122.04
132.8812513602 ,95.4
132.8814822002 ,97.9733
132.8817130402 ,117.7333
132.8819438802 ,128.9333
132.8821747202 ,127.5333
132.8824055602 ,116.72
132.8826364002 ,102.8533
132.8828672402 ,73.4
132.8830980802 ,57.32
132.8833289202 ,48.9333
132.8835597602 ,85.0533
132.8837906002 ,134.6533
132.8840214402 ,185.2533
132.8842522802 ,192.1333
132.8844831202 ,196.1467
132.8847139602 ,204.6
132.8849448002 ,199.2933
132.8851756402 ,130.24
132.8854064802 ,53.2267
132.8856373202 ,68.68
132.8858681602 ,108.12
132.8860990002 ,146.4667
132.8863298402 ,142.04
132.8865606802 ,134.7733
132.8867915202 ,145.96
132.8870223602 ,162.4267
132.8872532002 ,157.2933
132.8874840402 ,147.3733
132.8877148802 ,135.64
132.8879457202 ,147.56
132.8881765602 ,164.8533
132.8884074002 ,172.28
132.8886382402 ,183.9067
132.8888690802 ,196.1733
132.8890999202 ,165.9333
132.8893307602 ,94.7067
132.8895616002 ,54.7067
132.8897924402 ,55.4267
132.8900232802 ,58.9467
132.8902541202 ,72.1067
132.8904849602 ,115.4933
132.8907158002 ,162.9467
132.8909466402 ,163.8667
132.8911774802 ,121.6
132.8914083202 ,93.7333
132.8916391602 ,104.84
132.8918700002 ,142.32
132.8921008402 ,156.6667
132.8923316802 ,114.1867
132.8925625202 ,87.84
132.8927933602 ,89.3067
132.8930242002 ,105.04
132.8932550402 ,146.76
132.8934858802 ,194.52
132.8937167202 ,196
132.8939475602 ,178.4533
132.8941784002 ,139.3467
132.8944092402 ,87.7333
132.8946400802 ,129.0533
132.8948709202 ,198.6133
132.8951017602 ,191.28
132.8953326002 ,141.3467
132.8955634402 ,88.6133
132.8957942802 ,57.1333
132.8960251202 ,103.44
132.8962559602 ,176.8533
132.8964868002 ,208.0133
132.8967176402 ,205.5867
132.8969484802 ,194.5467
132.8971793202 ,130.5733
132.8974101602 ,103.28
132.8976410002 ,165.4533
132.8978718402 ,191.3067
132.8981026802 ,165.68
132.8983335202 ,133.8533
132.8985643602 ,119.92
132.8987952002 ,135.48
132.8990260402 ,160.7733
132.8992568802 ,113.9467
132.8994877202 ,87.96
132.8997185602 ,172.2533
132.8999494002 ,212.3867
132.9001802402 ,155.5333
132.9004110802 ,89.24
132.9006419202 ,117.9467
132.9008727602 ,159.4667
132.9011036002 ,144.9867
132.9013344402 ,133.1333
132.9015652802 ,85.5333
132.9017961202 ,60.3067
132.9020269602 ,64.9733
132.9022578002 ,69.56
132.9024886402 ,65.52
132.9027194802 ,99.3067
132.9029503202 ,116.9067
132.9031811602 ,135.0533
132.9034120002 ,137.12
132.9036428402 ,76.3867
132.9038736802 ,57.6533
132.9041045202 ,88.1333
132.9043353602 ,100.6933
132.9045662002 ,81.0533
132.9047970402 ,67.12
132.9050278802 ,70.28
132.9052587202 ,93.68
132.9054895602 ,110.9867
132.9057204002 ,112.32
132.9059512402 ,105.3733
132.9061820802 ,114.08
132.9064129202 ,169.3867
132.9066437602 ,182.3333
132.9068746002 ,134.0667
132.9071054402 ,155.52
132.9073362802 ,189.6933
132.9075671202 ,152.5733
132.9077979602 ,169.9467
132.9080288002 ,196.9067
132.9082596402 ,201.0267
132.9084904802 ,196.16
132.9087213202 ,190.4133
132.9089521602 ,188.24
132.9091830002 ,202.44
132.9094138402 ,196.6133
132.9096446802 ,129.3467
132.9098755202 ,71.0667
132.9101063602 ,115.8133
132.9103372002 ,149.8667
132.9105680402 ,131.1867
132.9107988802 ,99.68
132.9110297202 ,69.1867
132.9112605602 ,66.2267
132.9114914002 ,77.72
132.9117222402 ,77.4533
132.9119530802 ,91.0533
132.9121839202 ,108.84
132.9124147602 ,109.8667
132.9126456002 ,113.7467
132.9128764402 ,134.8533
132.9131072802 ,124.3067
132.9133381202 ,95.6133
132.9135689602 ,85.96
132.9137998002 ,90.6267
132.9140306402 ,128.5333
132.9142614802 ,191.1333
132.9144923202 ,168.6
132.9147231602 ,109.3867
132.9149540002 ,106.5733
132.9151848402 ,122.44
132.9154156802 ,98.6933
132.9156465202 ,68.1467
132.9158773602 ,69.8667
132.9161082002 ,69.0533
132.9163390402 ,62.4
132.9165698802 ,95.32
132.9168007202 ,141.8
132.9170315602 ,141.8133
132.9172624002 ,118.5467
132.9174932402 ,146.76
132.9177240802 ,184.56
132.9179549202 ,158.76
132.9181857602 ,171.8133
132.9184166002 ,211.68
132.9186474402 ,192.6667
132.9188782802 ,123.0133
132.9191091202 ,116.8
132.9193399602 ,139.0267
132.9195708002 ,137.68
132.9198016402 ,141.72
132.9200324802 ,144.1067
132.9202633202 ,141.2933
132.9204941602 ,138.92
132.9207250002 ,108.6267
132.9209558402 ,105.1333
132.9211866802 ,156.88
132.9214175202 ,176.32
132.9216483602 ,117.1733
132.9218792002 ,63.8
132.9221100402 ,123.1733
132.9223408802 ,144.1333
132.9225717202 ,138.9733
132.9228025602 ,101.16
132.9230334002 ,64.3467
132.9232642402 ,105.5867
132.9234950802 ,163.16
132.9237259202 ,170.0933
132.9239567602 ,158.5467
132.9241876002 ,158.9867
132.9244184402 ,121.2667
132.9246492802 ,93.2
132.9248801202 ,152.8667
132.9251109602 ,183.2667
132.9253418002 ,195.1867
132.9255726402 ,155.1333
132.9258034802 ,164.9067
132.9260343202 ,204.0667
132.9262651602 ,144.92
132.9264960002 ,130.8533
132.9267268402 ,159.3733
132.9269576802 ,158.3067
132.9271885202 ,158.8133
132.9274193602 ,161.5333
132.9276502002 ,130.6133
132.9278810402 ,126.7067
132.9281118802 ,137.9467
132.9283427202 ,142.1333
132.9285735602 ,135.24
132.9288044002 ,127.4
132.9290352402 ,121.4933
132.9292660802 ,109.68
132.9294969202 ,112.1467
132.9297277602 ,112.24
132.9299586002 ,137.3867
132.9301894402 ,163.6133
132.9304202802 ,137.3867
132.9306511202 ,121
132.9308819602 ,110.5467
132.9311128002 ,81.5467
132.9313436402 ,81.9067
132.9315744802 ,118.8267
132.9318053202 ,176.0667
132.9320361602 ,174.1067
132.9322670002 ,159.8533
132.9324978402 ,173.2
132.9327286802 ,170.5333
132.9329595202 ,129.1733
132.9331903602 ,113.6267
132.9334212002 ,132.7067
132.9336520402 ,135.2267
132.9338828802 ,140.4133
132.9341137202 ,155.1467
132.9343445602 ,158.0133
132.9345754002 ,134.8267
132.9348062402 ,100.6
132.9350370802 ,99.0133
132.9352679202 ,154.84
132.9354987602 ,185.3867
132.9357296002 ,187.1333
132.9359604402 ,190.3467
132.9361912802 ,155.16
132.9364221202 ,89.96
132.9366529602 ,55.3733
132.9368838002 ,58.64
132.9371146402 ,74.8933
132.9373454802 ,87.4533
132.9375763202 ,77.56
132.9378071602 ,80.0533
132.9380380002 ,110.96
132.9382688402 ,157.1333
132.9384996802 ,143.4667
132.9387305202 ,129.16
132.9389613602 ,117.64
132.9391922002 ,111.0667
132.9394230402 ,127.1867
132.9396538802 ,145.1333
132.9398847202 ,161.68
132.9401155602 ,162.28
132.9403464002 ,150.6133
132.9405772402 ,111.1067
132.9408080802 ,140.0667
132.9410389202 ,168.7333
132.9412697602 ,189.1867
132.9415006002 ,218.2267
132.9417314402 ,195.6533
132.9419622802 ,112.7333
132.9421931202 ,152.3333
132.9424239602 ,185.3867
132.9426548002 ,144.12
132.9428856402 ,142.7067
132.9431164802 ,181.6933
132.9433473202 ,212.6133
132.9435781602 ,183.12
132.9438090002 ,109.4667
132.9440398402 ,79.6533
132.9442706802 ,125.7867
132.9445015202 ,134.4133
132.9447323602 ,94.8
132.9449632002 ,121.2133
132.9451940402 ,139.5867
132.9454248802 ,78.2267
132.9456557202 ,101.6133
132.9458865602 ,107.6667
132.9461174002 ,97.7733
132.9463482402 ,98.2267
132.9465790802 ,133.0533
132.9468099202 ,143.2133
132.9470407602 ,122.5067
132.9472716002 ,122.5867
132.9475024402 ,120.1867
132.9477332802 ,124.44
132.9479641202 ,121.36
132.9481949602 ,125.2
132.9484258002 ,123.8267
132.9486566402 ,114.3467
132.9488874802 ,113.8933
132.9491183202 ,129.8933
132.9493491602 ,164.96
132.9495800002 ,184.4133
132.9498108402 ,131.12
132.9500416802 ,86.16
132.9502725202 ,121.6667
132.9505033602 ,117.76
132.9507342002 ,105.5467
132.9509650402 ,98.6533
132.9511958802 ,81.12
132.9514267202 ,69.2667
132.9516575602 ,72.3067
132.9518884002 ,83.4
132.9521192402 ,88.8133
132.9523500802 ,92.36
132.9525809202 ,96.3733
132.9528117602 ,97.6267
132.9530426002 ,103.4267
132.9532734402 ,97.72
132.9535042802 ,62.3733
132.9537351202 ,58.12
132.9539659602 ,88.52
132.9541968002 ,81.9867
132.9544276402 ,82.76
132.9546584802 ,79.9333
132.9548893202 ,114.04
132.9551201602 ,159.8667
132.9553510002 ,138.0533
132.9555818402 ,139.1067
132.9558126802 ,180.2
132.9560435202 ,184.1067
132.9562743602 ,154.9333
132.9565052002 ,138.1867
132.9567360402 ,99.9733
132.9569668802 ,96.5733
132.9571977202 ,107.5333
132.9574285602 ,156.7733
132.9576594002 ,205.6133
132.9578902402 ,203.3067
132.9581210802 ,183.1867
132.9583519202 ,159.4667
132.9585827602 ,124.0533
132.9588136002 ,101.32
132.9590444402 ,96.2133
132.9592752802 ,117.84
132.9595061202 ,149.1067
132.9597369602 ,153
132.9599678002 ,178
132.9601986402 ,209.24
132.9604294802 ,206.1467
132.9606603202 ,201.7467
132.9608911602 ,182.24
132.9611220002 ,137.2533
132.9613528402 ,142.0533
132.9615836802 ,110.1333
132.9618145202 ,77.4267
132.9620453602 ,73.1733
132.9622762002 ,68.1333
132.9625070402 ,61.9333
132.9627378802 ,93.0933
132.9629687202 ,157.0533
132.9631995602 ,206.6267
132.9634304002 ,188.5333
132.9636612402 ,106.9333
132.9638920802 ,86.3733
132.9641229202 ,82.0267
132.9643537602 ,82.5467
132.9645846002 ,122.9733
132.9648154402 ,144.7333
132.9650462802 ,140.24
132.9652771202 ,178.52
132.9655079602 ,213.2267
132.9657388002 ,198.4533
132.9659696402 ,173.76
132.9662004802 ,152.2667
132.9664313202 ,174.6667
132.9666621602 ,187.52
132.9668930002 ,182.2533
132.9671238402 ,179.2267
132.9673546802 ,195.2667
132.9675855202 ,204.8933
132.9678163602 ,181.0267
132.9680472002 ,182.9867
132.9682780402 ,207.2267
132.9685088802 ,197.3067
132.9687397202 ,174.3733
132.9689705602 ,182.4533
132.9692014002 ,190
132.9694322402 ,172.8933
132.9696630802 ,144.08
132.9698939202 ,140.9467
132.9701247602 ,168.2
132.9703556002 ,165.7333
132.9705864402 ,144.8667
132.9708172802 ,151.36
132.9710481202 ,163.96
132.9712789602 ,117.0667
132.9715098002 ,74.44
132.9717406402 ,97.16
132.9719714802 ,76
132.9722023202 ,71.8
132.9724331602 ,81.4
132.9726640002 ,118.08
132.9728948402 ,161.92
132.9731256802 ,149.4533
132.9733565202 ,114.2267
132.9735873602 ,112.0133
132.9738182002 ,118.88
132.9740490402 ,119.5867
132.9742798802 ,146.6933
132.9745107202 ,135.1333
132.9747415602 ,137.3467
132.9749724002 ,160.4667
132.9752032402 ,166.7733
132.9754340802 ,189.8667
132.9756649202 ,181.8133
132.9758957602 ,129.68
132.9761266002 ,128.88
132.9763574402 ,170.0667
132.9765882802 ,149.4
132.9768191202 ,140.36
132.9770499602 ,160.2
132.9772808002 ,120.1467
132.9775116402 ,72.3867
132.9777424802 ,68.0267
132.9779733202 ,142.4933
132.9782041602 ,160.4933
132.9784350002 ,138.84
132.9786658402 ,161.7733
132.9788966802 ,126.9733
132.9791275202 ,111.2267
132.9793583602 ,81.9733
132.9795892002 ,94.0133
132.9798200402 ,123.7733
132.9800508802 ,139.9333
132.9802817202 ,130.2933
132.9805125602 ,111.24
132.9807434002 ,154.8667
132.9809742402 ,141.3867
132.9812050802 ,133.44
132.9814359202 ,220.6
132.9816667602 ,226.2133
132.9818976002 ,173.1733
132.9821284402 ,95.5067
132.9823592802 ,120.7067
132.9825901202 ,131.0933
132.9828209602 ,168.2667
132.9830518002 ,195.36
132.9832826402 ,196.84
132.9835134802 ,174.8667
132.9837443202 ,159.3333
132.9839751602 ,183.0267
132.9842060002 ,195.6
132.9844368402 ,167.2667
132.9846676802 ,88.88
132.9848985202 ,118.7067
132.9851293602 ,222.1867
132.9853602002 ,235.88
132.9855910402 ,224.32
132.9858218802 ,222.0533
132.9860527202 ,200.4133
132.9862835602 ,146.6933
132.9865144002 ,176.88
132.9867452402 ,216.3867
132.9869760802 ,225.24
132.9872069202 ,215.0667
132.9874377602 ,183.9733
132.9876686002 ,164.68
132.9878994402 ,181.5733
132.9881302802 ,93.3733
132.9883611202 ,107.96
132.9885919602 ,182.2667
132.9888228002 ,215.48
132.9890536402 ,205.2133
132.9892844802 ,187.6533
132.9895153202 ,179.6667
132.9897461602 ,138.9867
132.9899770002 ,147.1333
132.9902078402 ,186.6933
132.9904386802 ,144.6667
132.9906695202 ,104.8267
132.9909003602 ,125.1867
132.9911312002 ,96.0533
132.9913620402 ,86.5733
132.9915928802 ,95.1867
132.9918237202 ,91.9333
132.9920545602 ,104.2267
132.9922854002 ,109.52
132.9925162402 ,91.3867
132.9927470802 ,89.5467
132.9929779202 ,138.2667
132.9932087602 ,162.0533
132.9934396002 ,101.96
132.9936704402 ,137.7067
132.9939012802 ,163.0667
132.9941321202 ,143.5867
132.9943629602 ,114.2933
132.9945938002 ,106.1867
132.9948246402 ,129.4267
132.9950554802 ,142.5067
132.9952863202 ,127.4133
132.9955171602 ,121.4
132.9957480002 ,150.3467
132.9959788402 ,200.3867
132.9962096802 ,203.68
132.9964405202 ,166.5467
132.9966713602 ,173.6267
132.9969022002 ,204.68
132.9971330402 ,204.8933
132.9973638802 ,209.8
132.9975947202 ,216.24
132.9978255602 ,216.1333
132.9980564002 ,206.7867
132.9982872402 ,191.64
132.9985180802 ,188.1733
132.9987489202 ,205.04
132.9989797602 ,214.5333
132.9992106002 ,221.9733
132.9994414402 ,232.24
132.9996722802 ,228.5333
132.9999031202 ,216.6533
133.0001339602 ,204.88
